pair,session_name,session_start_utc,session_end_utc,policy_id,policy_source,risk_mode,account_equity,trade_count,gross_lots,realized_pnl,max_drawdown,max_adverse_excursion,max_open_legs,exit_reason,bars_processed
NZDUSD,london,2025-01-11T03:00:00.000000+0000,2025-01-11T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-01-11T13:00:00.000000+0000,2025-01-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-01-11T13:00:00.000000+0000,2025-01-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-01-11T13:00:00.000000+0000,2025-01-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-01-11T13:00:00.000000+0000,2025-01-11T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-01-11T23:00:00.000000+0000,2025-01-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-01-11T23:00:00.000000+0000,2025-01-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-01-11T23:00:00.000000+0000,2025-01-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-01-11T23:00:00.000000+0000,2025-01-12T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-01-12T03:00:00.000000+0000,2025-01-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-01-12T03:00:00.000000+0000,2025-01-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-01-12T03:00:00.000000+0000,2025-01-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-01-12T03:00:00.000000+0000,2025-01-12T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-01-12T13:00:00.000000+0000,2025-01-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-01-12T13:00:00.000000+0000,2025-01-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-01-12T13:00:00.000000+0000,2025-01-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-01-12T13:00:00.000000+0000,2025-01-12T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-01-12T23:00:00.000000+0000,2025-01-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.5175,0.12375,3,basket_tp_pips,19
GBPJPY,asia,2025-01-12T23:00:00.000000+0000,2025-01-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.6525,0.6525,3,basket_tp_pips,11
GBPUSD,asia,2025-01-12T23:00:00.000000+0000,2025-01-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.04875,0.04875,3,basket_tp_pips,75
NZDUSD,asia,2025-01-12T23:00:00.000000+0000,2025-01-13T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,-2.104375,3.018437,3.018437,4,session_close,240
EURJPY,london,2025-01-13T03:00:00.000000+0000,2025-01-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,1.861875,1.861875,4,basket_tp_pips,29
GBPJPY,london,2025-01-13T03:00:00.000000+0000,2025-01-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,3
GBPUSD,london,2025-01-13T03:00:00.000000+0000,2025-01-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,8,0.160735,9.500539,41.629004,40.701408,8,basket_tp_pips,188
NZDUSD,london,2025-01-13T03:00:00.000000+0000,2025-01-13T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,3.704649,5.575752,4.410858,5,basket_tp_pips,305
EURJPY,new_york,2025-01-13T13:00:00.000000+0000,2025-01-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,3
GBPJPY,new_york,2025-01-13T13:00:00.000000+0000,2025-01-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,3
GBPUSD,new_york,2025-01-13T13:00:00.000000+0000,2025-01-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.8125,0.63375,3,basket_tp_pips,15
NZDUSD,new_york,2025-01-13T13:00:00.000000+0000,2025-01-13T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.65,0.27625,3,basket_tp_pips,108
EURJPY,asia,2025-01-13T23:00:00.000000+0000,2025-01-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.63,0.63,3,basket_tp_pips,4
GBPJPY,asia,2025-01-13T23:00:00.000000+0000,2025-01-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.0,0.0,3,basket_tp_pips,2
GBPUSD,asia,2025-01-13T23:00:00.000000+0000,2025-01-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.655943,2.689375,2.689375,4,basket_tp_pips,14
NZDUSD,asia,2025-01-13T23:00:00.000000+0000,2025-01-14T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.655943,3.290625,3.274375,4,basket_tp_pips,58
EURJPY,london,2025-01-14T03:00:00.000000+0000,2025-01-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-01-14T03:00:00.000000+0000,2025-01-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-01-14T03:00:00.000000+0000,2025-01-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,-0.455,0.86125,0.86125,3,session_close,13
NZDUSD,london,2025-01-14T03:00:00.000000+0000,2025-01-14T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,3.704649,6.40249,6.20749,5,basket_tp_pips,361
EURJPY,new_york,2025-01-14T13:00:00.000000+0000,2025-01-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-01-14T13:00:00.000000+0000,2025-01-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-01-14T13:00:00.000000+0000,2025-01-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.2925,0.2925,3,basket_tp_pips,13
NZDUSD,new_york,2025-01-14T13:00:00.000000+0000,2025-01-14T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.060625,4.594621,0.1625,0.1625,5,basket_tp_pips,31
EURJPY,asia,2025-01-14T23:00:00.000000+0000,2025-01-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.09,0.09,3,basket_tp_pips,6
GBPJPY,asia,2025-01-14T23:00:00.000000+0000,2025-01-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.993661,3.654137,3.654137,5,basket_tp_pips,56
GBPUSD,asia,2025-01-14T23:00:00.000000+0000,2025-01-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,-1.080625,3.310938,2.872188,4,session_close,240
NZDUSD,asia,2025-01-14T23:00:00.000000+0000,2025-01-15T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.065,0.065,3,basket_tp_pips,75
EURJPY,london,2025-01-15T03:00:00.000000+0000,2025-01-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,8,0.160735,-66.886374,62.503164,62.503164,8,basket_sl_pips,247
GBPJPY,london,2025-01-15T03:00:00.000000+0000,2025-01-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.1125,0.1125,3,basket_tp_pips,21
GBPUSD,london,2025-01-15T03:00:00.000000+0000,2025-01-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,1.25125,0.60125,3,basket_tp_pips,180
NZDUSD,london,2025-01-15T03:00:00.000000+0000,2025-01-15T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,3.704649,4.286953,4.286953,5,basket_tp_pips,327
EURJPY,new_york,2025-01-15T13:00:00.000000+0000,2025-01-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,25
GBPJPY,new_york,2025-01-15T13:00:00.000000+0000,2025-01-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,6
GBPUSD,new_york,2025-01-15T13:00:00.000000+0000,2025-01-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,8,0.160735,9.500539,2.689375,2.689375,8,basket_tp_pips,31
NZDUSD,new_york,2025-01-15T13:00:00.000000+0000,2025-01-15T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,6,0.09207,5.345139,0.0,0.0,6,basket_tp_pips,31
EURJPY,asia,2025-01-15T23:00:00.000000+0000,2025-01-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.0,0.0,3,basket_tp_pips,2
GBPJPY,asia,2025-01-15T23:00:00.000000+0000,2025-01-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.0,0.0,3,basket_tp_pips,2
GBPUSD,asia,2025-01-15T23:00:00.000000+0000,2025-01-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.4875,0.4875,3,basket_tp_pips,109
NZDUSD,asia,2025-01-15T23:00:00.000000+0000,2025-01-16T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.655943,2.413125,2.396875,4,basket_tp_pips,110
EURJPY,london,2025-01-16T03:00:00.000000+0000,2025-01-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,2
GBPJPY,london,2025-01-16T03:00:00.000000+0000,2025-01-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.585605,1.153798,0.975937,4,basket_tp_pips,18
GBPUSD,london,2025-01-16T03:00:00.000000+0000,2025-01-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.1625,0.1625,3,basket_tp_pips,87
NZDUSD,london,2025-01-16T03:00:00.000000+0000,2025-01-16T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.8125,0.21125,3,basket_tp_pips,65
EURJPY,new_york,2025-01-16T13:00:00.000000+0000,2025-01-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.2925,0.2925,3,basket_tp_pips,8
GBPJPY,new_york,2025-01-16T13:00:00.000000+0000,2025-01-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,12
GBPUSD,new_york,2025-01-16T13:00:00.000000+0000,2025-01-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.7475,0.7475,3,basket_tp_pips,14
NZDUSD,new_york,2025-01-16T13:00:00.000000+0000,2025-01-16T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.0,0.0,3,basket_tp_pips,33
EURJPY,asia,2025-01-16T23:00:00.000000+0000,2025-01-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.993661,6.313342,6.313342,5,basket_tp_pips,86
GBPJPY,asia,2025-01-16T23:00:00.000000+0000,2025-01-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.993661,5.949828,5.927328,5,basket_tp_pips,80
GBPUSD,asia,2025-01-16T23:00:00.000000+0000,2025-01-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.47125,0.0325,3,basket_tp_pips,167
NZDUSD,asia,2025-01-16T23:00:00.000000+0000,2025-01-17T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.37375,0.37375,3,basket_tp_pips,116
EURJPY,london,2025-01-17T03:00:00.000000+0000,2025-01-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.48375,0.48375,3,basket_tp_pips,32
GBPJPY,london,2025-01-17T03:00:00.000000+0000,2025-01-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.8325,0.8325,3,basket_tp_pips,31
GBPUSD,london,2025-01-17T03:00:00.000000+0000,2025-01-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,7,0.122588,7.257874,7.00272,6.88897,7,basket_tp_pips,241
NZDUSD,london,2025-01-17T03:00:00.000000+0000,2025-01-17T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,3.704649,8.073187,7.260687,5,basket_tp_pips,306
EURJPY,new_york,2025-01-17T13:00:00.000000+0000,2025-01-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.09,0.09,3,basket_tp_pips,5
GBPJPY,new_york,2025-01-17T13:00:00.000000+0000,2025-01-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.0,0.0,3,basket_tp_pips,8
GBPUSD,new_york,2025-01-17T13:00:00.000000+0000,2025-01-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.01625,0.01625,3,basket_tp_pips,4
NZDUSD,new_york,2025-01-17T13:00:00.000000+0000,2025-01-17T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,3.704649,5.53515,5.34015,5,basket_tp_pips,91
EURJPY,asia,2025-01-17T23:00:00.000000+0000,2025-01-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-01-17T23:00:00.000000+0000,2025-01-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-01-17T23:00:00.000000+0000,2025-01-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-01-17T23:00:00.000000+0000,2025-01-18T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-01-18T03:00:00.000000+0000,2025-01-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-01-18T03:00:00.000000+0000,2025-01-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-01-18T03:00:00.000000+0000,2025-01-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-01-18T03:00:00.000000+0000,2025-01-18T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-01-18T13:00:00.000000+0000,2025-01-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-01-18T13:00:00.000000+0000,2025-01-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-01-18T13:00:00.000000+0000,2025-01-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-01-18T13:00:00.000000+0000,2025-01-18T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-01-18T23:00:00.000000+0000,2025-01-19T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,asia,2025-01-18T23:00:00.000000+0000,2025-01-19T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,asia,2025-01-18T23:00:00.000000+0000,2025-01-19T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,asia,2025-01-18T23:00:00.000000+0000,2025-01-19T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,london,2025-01-19T03:00:00.000000+0000,2025-01-19T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-01-19T03:00:00.000000+0000,2025-01-19T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,london,2025-01-19T03:00:00.000000+0000,2025-01-19T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,london,2025-01-19T03:00:00.000000+0000,2025-01-19T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,new_york,2025-01-19T13:00:00.000000+0000,2025-01-19T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,new_york,2025-01-19T13:00:00.000000+0000,2025-01-19T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPUSD,new_york,2025-01-19T13:00:00.000000+0000,2025-01-19T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
NZDUSD,new_york,2025-01-19T13:00:00.000000+0000,2025-01-19T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
EURJPY,asia,2025-01-19T23:00:00.000000+0000,2025-01-20T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,1.83873,1.813987,1.813987,4,basket_tp_pips,32
GBPJPY,asia,2025-01-19T23:00:00.000000+0000,2025-01-20T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.993661,3.396794,3.396794,5,basket_tp_pips,25
GBPUSD,asia,2025-01-19T23:00:00.000000+0000,2025-01-20T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.65,0.65,3,basket_tp_pips,59
NZDUSD,asia,2025-01-19T23:00:00.000000+0000,2025-01-20T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,0.52,0.52,3,basket_tp_pips,60
EURJPY,london,2025-01-20T03:00:00.000000+0000,2025-01-20T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,0,0.0,0.0,0.0,0.0,0,no_bars,0
GBPJPY,london,2025-01-20T03:00:00.000000+0000,2025-01-20T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.09,0.09,3,basket_tp_pips,6
GBPUSD,london,2025-01-20T03:00:00.000000+0000,2025-01-20T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.37375,0.37375,3,basket_tp_pips,41
NZDUSD,london,2025-01-20T03:00:00.000000+0000,2025-01-20T10:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.065278,0.4225,0.30875,3,basket_tp_pips,93
EURJPY,new_york,2025-01-20T13:00:00.000000+0000,2025-01-20T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.7375,0.225,0.045,3,basket_tp_pips,9
GBPJPY,new_york,2025-01-20T13:00:00.000000+0000,2025-01-20T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,5,0.067656,2.564757,1.226731,1.226731,5,basket_tp_pips,31
GBPUSD,new_york,2025-01-20T13:00:00.000000+0000,2025-01-20T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,8,0.120195,15.92629,0.69875,0.69875,8,basket_tp_pips,31
NZDUSD,new_york,2025-01-20T13:00:00.000000+0000,2025-01-20T21:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,4,0.048125,2.290318,0.0,0.0,4,basket_tp_pips,31
EURJPY,asia,2025-01-20T23:00:00.000000+0000,2025-01-21T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,8,0.160735,7.843911,23.558922,23.491422,8,basket_tp_pips,88
GBPJPY,asia,2025-01-20T23:00:00.000000+0000,2025-01-21T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,0.85,0.09,0.09,3,basket_tp_pips,3
GBPUSD,asia,2025-01-20T23:00:00.000000+0000,2025-01-21T03:00:00.000000+0000,classic_consolidation_dense,config_template_override,medium,10000.0,3,0.0325,1.227778,1.17,1.17,3,basket_tp_pips,38
